season,week,matchup_id,is_playoff,is_consolation,home_team_id,home_team_name,home_score,away_team_id,away_team_name,away_score,winner,margin,home_owner_name,away_owner_name,home_owner_slug,away_owner_slug
2024,33,,1,0,7,Burrow My Face In Your TD's,150.0,2,Cincinnati Gun Owners Club,156.0,Cincinnati Gun Owners Club,6.0,Justin,Gerson,justin,gerson
2024,33,,1,0,10,Tanner's team,99.0,3,Magic SkolBus,97.0,Tanner's team,2.0,Tanner,Marcel,tanner,marcel
2024,33,,1,0,5,McDonalds all Day breakfast ,104.0,6,To Infinity and Bijan,169.0,To Infinity and Bijan,65.0,Max,Nathaniel,max,nathaniel
2024,33,,1,0,9,The Nabers Think Im Sellin Dope,121.0,1,Shoneys Squanch Squad,84.0,The Nabers Think Im Sellin Dope,37.0,Tyler,Ethan,tyler,ethan
2024,33,,1,0,4,RidenforBiden BBB,92.0,8,Team King,122.0,Team King,30.0,Mike,Connor,mike,connor
2024,34,,1,0,7,Burrow My Face In Your TD's,150.0,2,Cincinnati Gun Owners Club,156.0,Cincinnati Gun Owners Club,6.0,Justin,Gerson,justin,gerson
2024,34,,1,0,10,Tanner's team,99.0,3,Magic SkolBus,97.0,Tanner's team,2.0,Tanner,Marcel,tanner,marcel
2024,34,,1,0,5,McDonalds all Day breakfast ,104.0,6,To Infinity and Bijan,169.0,To Infinity and Bijan,65.0,Max,Nathaniel,max,nathaniel
2024,34,,1,0,9,The Nabers Think Im Sellin Dope,121.0,1,Shoneys Squanch Squad,84.0,The Nabers Think Im Sellin Dope,37.0,Tyler,Ethan,tyler,ethan
2024,34,,1,0,4,RidenforBiden BBB,92.0,8,Team King,122.0,Team King,30.0,Mike,Connor,mike,connor
2024,35,,1,0,7,Burrow My Face In Your TD's,150.0,2,Cincinnati Gun Owners Club,156.0,Cincinnati Gun Owners Club,6.0,Justin,Gerson,justin,gerson
2024,35,,1,0,10,Tanner's team,99.0,3,Magic SkolBus,97.0,Tanner's team,2.0,Tanner,Marcel,tanner,marcel
2024,35,,1,0,5,McDonalds all Day breakfast ,104.0,6,To Infinity and Bijan,169.0,To Infinity and Bijan,65.0,Max,Nathaniel,max,nathaniel
2024,35,,1,0,9,The Nabers Think Im Sellin Dope,121.0,1,Shoneys Squanch Squad,84.0,The Nabers Think Im Sellin Dope,37.0,Tyler,Ethan,tyler,ethan
2024,35,,1,0,4,RidenforBiden BBB,92.0,8,Team King,122.0,Team King,30.0,Mike,Connor,mike,connor
